"Keyword Version: 8.5","Revision: 2017-09-22 12:50:06","Timestamp: 2017-11-06 12:37:24","Terms Of Use: http://gcmd.nasa.gov/r/l/TermsOfUse","The most up to date XML representations can be found here: https://gcmdservices.gsfc.nasa.gov/kms/concepts/concept_scheme/sciencekeywords/?format=xml""Case native"
Category,Topic,Term,Variable_Level_1,Variable_Level_2,Variable_Level_3,Detailed_Variable,UUID
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","RIFFLE","","","af058c0e-d40b-4e59-9f92-67b59fd1e2bd"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","RIVER","","","87624706-e11f-4043-ac54-479ed94b8dac"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","SPRING","","","620a9e6c-5851-48b7-93c5-a1706546f5d1"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","STREAM TERRACE","","","d1964724-2481-417a-be5a-e0dedb111ab4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","STREAM","","","01a84bc1-a571-4d23-b57f-1b04fd9542a6"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","SWAMP","","","8f6adff6-672d-4066-8c85-25418a7d0e00"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","VALLEY","V SHAPED VALLEY","","186a08ed-b6fc-4963-adb6-2c5113d133e5"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","VALLEY","","","f4f9c238-2d7e-4529-944b-52389c13932c"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","WATERFALL","","","97c6eb84-90a8-4b47-9a22-99c7c1369989"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","WATERSHED/DRAINAGE BASIN","","","feceb3aa-d3b4-49e0-ad85-3275acd604fb"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL LANDFORMS","","","","bdc0bd86-a3a3-48fa-b1fb-4ca5d13d4dde"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","ABRASION","","","6ae0d1f7-cc99-4da7-8446-e2dca16f546b"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","ATTRITION","","","b655ca30-361c-4434-a784-68b8ab99668d"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","DEGRADATION","","","ae368822-4979-4feb-967b-ee7764639646"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","DOWNCUTTING","","","0bb77741-598a-4f8c-8ce9-5aa0d61a0906"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","ENTRAINMENT","","","3288c7e0-20fa-4e05-80fa-cdb14c436c7e"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","HYDRAULIC ACTION","","","b13bf33a-2a06-489f-80ca-0c77b08588ec"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","LANDSLIDES","","","c09cb9dc-2916-40f0-9f2f-4bbb39d2e7c9"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SALTATION","","","e8ba38ce-fc48-44b7-8b78-03b69e068d46"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SEDIMENT TRANSPORT","","","4a031bdf-a6c6-40b8-9c92-34cd83a5739e"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SEDIMENTATION","SEDIMENT CHEMISTRY","","ba0630cb-9a7e-4c4b-9675-c92aba7088ce"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SEDIMENTATION","SEDIMENT COMPOSITION","","b976820e-6b8c-45f7-87a6-fa6474d39a35"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SEDIMENTATION","STRATIGRAPHIC SEQUENCE","","e9c6d45a-787e-4099-bbf9-03d377cdb8d5"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SEDIMENTATION","","","b1de8d2f-cfe6-4358-a4cd-5b7e19d0e585"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","SUSPENSION","","","26352dff-a48b-4b4a-a442-3b5039cf55c0"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","WEATHERING","","","5d05853c-b709-484f-a406-03f64e643ea4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","FLUVIAL PROCESSES","","","","4b982bef-56fe-41e9-a131-af575a8fec6a"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","ARETES","","","d37d51e0-1bef-473a-9221-6713166762f9"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","CIRQUES/COMBES","","","b3032f74-fcdf-41d7-8899-2f2b140209c9"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","CREVASSES","LONGITUDINAL CREVASSES","","a78c3d42-ac89-4040-9f0d-4d864b8c4551"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","CREVASSES","MARGINAL CREVASSES","","f0bbea2f-2ef0-4e99-ad76-1aedbbedc016"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","CREVASSES","TRANSVERSE CREVASSES","","6ba069ae-8561-44b7-9e59-d645d6bd725f"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","CREVASSES","","","b1d30791-5871-474f-aedf-2d4aa51e2b92"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","DRUMLINS","","","614309a2-4332-4695-aa77-d11794fe4733"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","ESKERS","","","158a8764-a6e4-4d28-a1b9-b2ab91e09995"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","FJORDS","","","666d9a2b-aaa8-4789-a9d9-a6774e650fe4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","GLACIAL HORNS","","","8c878cc0-d601-4371-af35-9db2c67d8de6"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","GLACIER STRIATIONS/GROOVES","","","c8ad9c7e-384d-42c9-a75c-813a67e4dbfa"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","GLACIER/HANGING/U-SHAPED VALLEYS","","","7335b131-0e86-41b3-a0bc-b28120a0a78a"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","GLACIER/ICE CAVES","","","0a009cb2-9883-48d3-8b91-21efb75b4347"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","ICE-DAMMED LAKES","","","86c6042a-b7ca-4d97-b9d7-db22b1560810"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","KAME DELTA","","","6a8d6d83-1a3b-452c-90b8-f37b28bd7eb6"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","KAMES","","","a3407182-6908-4206-b2fd-4c39da4072ce"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","KETTLE HOLES","","","0557b602-cf85-4b04-82a7-ca76f364e5f4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","LATERAL MORAINE","","d3ad1ced-39fa-4e3a-a75d-58e5393a2abe"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","MEDIAL MORAINE","","063fae56-f066-4023-84c2-daff8261b7fc"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","RECESSIONAL MORAINE","","5c242e01-40c4-4fca-a99d-48e4064f6c6f"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","RIBBED/ROGAN MORAINE","","b62123dd-1bf5-4222-a646-05d71d729c75"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","TERMINAL MORAINE","","16bd425e-9a14-41ac-900e-5b5c4f713dda"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","MORAINES","","","2575cfaf-1a09-48b6-acb9-fda23b6f4719"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","NUNATAKS","","","12e5921b-0d9b-4656-8d5c-d73abcf90a81"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","OUTWASH FANS/PLAINS","","","2e62a5dd-5ea5-4cd6-8051-b5e162ef4e01"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","ROCHE MOUTONNEES/SHEEPBACK","","","e96cea31-2bee-4d9d-bf4a-d0f469aa3bd4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","ROCK GLACIERS","","","fcbf8f96-ac53-41b6-9c98-a87425a4ec82"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","TILL PLAINS","","","bffac466-83aa-4060-a378-6d2d6e49f2a1"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL LANDFORMS","","","","b895f4b5-5273-49ef-883f-b67d9f199505"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","ABLATION","","","ad793d5e-b75d-4d3e-a542-ad4b4075b141"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","ABRASION","","","c4c96fc4-c75b-4e98-852d-b28fdf6b77a4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","CRUST REBOUND","","","df77e4c7-0b22-4f14-afa5-11b1d335a315"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","DEGRADATION","","","eb31cb40-97cf-4445-8abd-d375391edf6f"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","DUMPING","","","45ee1fde-6b00-4aca-ac1b-6c13e2361467"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","ENTRAINMENT","","","10ec2826-c4ac-4373-ad05-9bb4eb35b360"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","FIRN FORMATION","","","e2ea5b37-7004-4943-ad69-ca39a57569a4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","FREEZE/THAW","BASAL ICE FREEZING","","ee8dfdf6-0153-4067-ab3b-51794b01ee86"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","FREEZE/THAW","","","24b052b6-5996-496d-9e91-1fdbda5897da"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","GLACIAL DISPLACEMENT","","","aa74db50-4ae7-463b-903a-2a256f967ca8"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","GLACIAL DRIFT","","","b313436f-d925-48b7-a339-e6a08475b6e1"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","GLACIAL GROWTH","","","6743ea28-0a6e-4d47-ac71-0c9cdf24ac25"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","GLACIAL STRIATION","","","12bb9ec2-a706-436d-aa29-253495276052"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","GLACIER CRUST SUBSIDENCE","","","f8b73efd-d313-41d8-995a-49b80bc8f248"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","PERIGLACIAL PROCESSES","","","2f8b965f-0a0e-427f-a696-ac6b4323744e"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","PLUCKING","","","53e26c7c-5e85-4dd0-a999-8de519bf9976"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","SCOURING","","","92e348f3-9e6c-4e9e-a1bc-ee72d04755d6"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","SEDIMENT TRANSPORT","","","8c6d4f39-6ae0-4c8d-ad48-2f82bb4e1541"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","SEDIMENTATION","SEDIMENT CHEMISTRY","","134fd984-9b26-4ceb-9084-3bffc0c5a321"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","SEDIMENTATION","STRATIGRAPHIC SEQUENCE","","7fa9d5ef-690e-4daf-8503-363b6b1cb6e4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","SEDIMENTATION","","","b609e525-db71-4634-b569-f8aab5ad544e"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","WEATHERING","","","07825acf-619a-4689-b1ed-09c15166624c"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","GLACIAL PROCESSES","","","","b409a30b-0e3f-4592-bec9-7d371797b4a9"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","CAVES","","","cdeff06c-28ec-4a4c-b522-4a46f1f9a239"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","COCKPIT/TOWER KARST","","","ee347068-e1ff-4271-8726-8343f4f15614"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","KARST VALLEY","","","c9323363-ea07-479d-8b64-e3dbf298a7c5"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","SINKHOLES (DOLINES)","","","b9e8b2e3-ea76-4ce9-8a25-64ba0cdef913"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","UVALA","","","d42a8f13-c438-4794-9f37-bd7870ec731d"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST LANDFORMS","","","","590aa85e-bbce-40b2-8ffb-53d80a61c51a"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","CAC03","","","50fd29da-a846-4dd6-98e8-e826b75eeda7"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","DISSOLVED CO2","","","c2920f06-fd42-47da-9989-3104f8fb7282"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","KARST HYDROLOGY","","","e657b41f-4aa0-4816-b3c8-5b477812a0bc"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","POROSITY","","","0317caf8-af0a-4abe-89fb-fd1d9c33b9e7"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","WEATHERING","","","d727d3c7-3a02-48c6-ab63-a4b3d3364783"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","KARST PROCESSES","","","","9cd875b0-210b-458f-b208-1690f50820d0"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","CALDRA","","","1a0e7a60-9c22-40c5-8424-55119b4db743"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","CINDER CONE","","","a9f7bee8-fb32-40b1-9936-ecf6f6597b6b"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","FAULTS","","","181fb5a4-125b-445d-b65f-adf9a919c800"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","FOLDS","","","12d2d3ab-2f04-436f-abd4-e28517e6f86c"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","GEYSER","","","1a888a27-8715-46c8-9e11-a6bffba00078"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","GRABEN","","","f1fa2b28-dc04-4373-a6b6-bbcedfaabfb5"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","HORST","","","8493f8c2-63c3-4e1c-b813-1f0f3893a30a"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","LAVA DOME","","","78200b25-8c91-4f1b-82cc-ed79764cd647"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","LAVA PLAIN","","","edb9d13d-27a1-4e9a-a32e-4e49b5e76836"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","MAAR","","","b7ff366c-4322-47bf-b12e-c3fbfb05cf54"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","MOUNTAINS","","","8b7f66ea-d481-4641-9dbf-da90ca3ad9c9"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","PLATEAU","","","694e18ec-ceaf-4070-9763-f3ee6dbd6b5b"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","RIDGE","","","97298feb-6991-4d68-8337-177460e436ad"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","RIFT VALLEY","","","ca874a66-f3a8-4099-978c-4684944dc348"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","TUYA","","","f8a9104b-fe7b-4a60-94fc-6b5ef504db55"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","VOLCANO","","","7c2e1960-ae20-46a9-acf1-a3e71542fbb4"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC LANDFORMS","","","","9673dc0b-89c0-4f0c-b378-f1c8cb267c8f"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","EPEIROGENIC MOVEMENT","","","bb554660-d608-467c-b265-b9b68eecfb37"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","ISOSTATIC UPLIFT","","","4f0f52fb-b272-49c6-9425-690d9285c380"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","OROGENIC MOVEMENT","","","f486acc8-0d0c-4322-bf5c-177bc632bd76"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","RIFTING","","","1b370af4-1887-4e7a-82a6-9acb9ce5dd5f"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","SUBDUCTION","","","0d43cb88-dd6d-40ac-b241-b628a39ed2af"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","TECTONIC UPLIFT","","","7d5472ba-ae65-45df-a19a-c762055eaead"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","TECTONIC PROCESSES","","","","99b4792a-9ea3-4756-a4dc-b1b30c946b54"
"EARTH SCIENCE","LAND SURFACE","GEOMORPHIC LANDFORMS/PROCESSES","","","","","d35b9ba5-d018-48a5-8f0d-92b9c55b3279"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND PRODUCTIVITY","","","","2e69c08b-ee0f-426c-a8d2-dc50876f76c2"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND RESOURCES","","","","c77819e9-f62f-48dc-b924-e7a73b4dcda9"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND USE CLASSES","","","","fe2f8240-4d8e-4b1f-b869-29fee59692f7"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND USE/LAND COVER CLASSIFICATION","VEGETATION INDEX","NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI)","","7b43eda3-899a-4afa-89be-2dbe527834c2"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND USE/LAND COVER CLASSIFICATION","VEGETATION INDEX","","","e63844c1-015c-4776-b01c-e3e7d5dd3d0c"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","LAND USE/LAND COVER CLASSIFICATION","","","","75c312bc-79f9-4d74-a7c0-3c67c019196c"
"EARTH SCIENCE","LAND SURFACE","LAND USE/LAND COVER","","","","","e5815f58-8232-4c7f-b50d-ea71d73891a9"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","LANDSCAPE ECOLOGY","","","","e77c0096-05a7-47ff-8629-55d12c46bb6b"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","LANDSCAPE MANAGEMENT","","","","36a4ac5a-1082-4922-9bca-934c06e54cda"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","LANDSCAPE PATTERNS","","","","3b6fe940-7383-4bae-b436-fc487723bbcf"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","LANDSCAPE PROCESSES","","","","6c44a08d-0a08-47f5-b819-7e561445e613"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","RECLAMATION/REVEGETATION/RESTORATION","","","","d57dff3d-5f2f-425c-80bb-2a6fcb42d3fa"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","REFORESTATION","","","","dcb100c9-5b43-422a-a429-25cae9dbb170"
"EARTH SCIENCE","LAND SURFACE","LANDSCAPE","","","","","f36d71c6-f2ad-49c4-809f-09b4f0688412"
"EARTH SCIENCE","LAND SURFACE","SOILS","CALCIUM","","","","9409ee0f-2b72-4472-9d61-f8072981a6cb"
"EARTH SCIENCE","LAND SURFACE","SOILS","CARBON","","","","a7ae5843-479c-4055-b8fc-ba651e485750"
"EARTH SCIENCE","LAND SURFACE","SOILS","CATION EXCHANGE CAPACITY","","","","9bad3c7b-daf6-428a-89bd-ce62b074dfcf"
"EARTH SCIENCE","LAND SURFACE","SOILS","DENITRIFICATION RATE","","","","0d0de6a7-c340-4e6b-b01d-ccbb6e7fa913"
"EARTH SCIENCE","LAND SURFACE","SOILS","ELECTRICAL CONDUCTIVITY","","","","781bf38b-2797-4415-8d5a-67e9f3a2f5fe"
"EARTH SCIENCE","LAND SURFACE","SOILS","HEAVY METALS","","","","49ee4fcc-a0ad-4638-aec9-90b4946d8922"
"EARTH SCIENCE","LAND SURFACE","SOILS","HYDRAULIC CONDUCTIVITY","","","","e2a88ac8-7bf3-408c-b2b4-b3217f9e4917"
"EARTH SCIENCE","LAND SURFACE","SOILS","MACROFAUNA","","","","5c4b5f03-8e57-49f0-bb03-f8efafb837d3"
"EARTH SCIENCE","LAND SURFACE","SOILS","MAGNESIUM","","","","7b86bc20-ba2b-4cd0-8aa0-ed47663d9222"
"EARTH SCIENCE","LAND SURFACE","SOILS","MICROFAUNA","","","","e9555194-efd1-4427-b8e3-8fe6c49b8636"
"EARTH SCIENCE","LAND SURFACE","SOILS","MICROFLORA","","","","ed1b3fa6-173d-476c-9b35-c57335c0a473"
"EARTH SCIENCE","LAND SURFACE","SOILS","MICRONUTRIENTS/TRACE ELEMENTS","","","","ac061db6-21c7-46fc-b5a8-9f61c795fdd6"
"EARTH SCIENCE","LAND SURFACE","SOILS","NITROGEN","","","","e1179e7f-59e5-465a-9879-6bda6985744e"
"EARTH SCIENCE","LAND SURFACE","SOILS","ORGANIC MATTER","","","","215f69b9-259a-4b82-9f8f-f96d4f5aaad2"
"EARTH SCIENCE","LAND SURFACE","SOILS","PERMAFROST","","","","08240c92-00b5-4f25-bf2e-8030531a78d2"
"EARTH SCIENCE","LAND SURFACE","SOILS","PHOSPHORUS","","","","9169ace5-0f04-4fc9-b38d-b89a786b9fe1"
